Date,Hour,Interval,Wind Curtailment,Solar Curtailment
10/06/2020,16,8,2,42
10/06/2020,16,9,2,39
10/06/2020,16,10,2,38
10/06/2020,16,11,,43
10/06/2020,16,12,,41
10/06/2020,17,1,,73
10/06/2020,17,2,,85
10/06/2020,17,3,,81
10/06/2020,17,4,,80
10/06/2020,17,5,,81
10/06/2020,17,6,,80
10/06/2020,17,7,,84
10/06/2020,17,8,,82
10/06/2020,17,9,,81
10/06/2020,17,10,,89
10/06/2020,17,11,,88
10/06/2020,17,12,,83
10/06/2020,18,1,,47
10/06/2020,18,2,,36
10/06/2020,18,3,,40
10/06/2020,18,4,,42
10/06/2020,18,5,,41
10/06/2020,18,6,,40
10/06/2020,18,7,,39
10/06/2020,18,8,,36
10/06/2020,18,9,14,34
10/06/2020,18,10,,33
10/06/2020,18,11,,28
10/06/2020,18,12,,21
10/06/2020,19,1,,25
10/06/2020,19,2,10,21
10/06/2020,19,3,,18
10/06/2020,19,4,,15
10/06/2020,19,5,,13
10/06/2020,19,6,,10
10/06/2020,19,7,9,9
10/06/2020,19,8,11,6
10/06/2020,19,9,6,4
10/06/2020,19,10,11,
10/06/2020,19,11,8,
10/06/2020,20,2,4,
10/06/2020,20,3,13,
10/06/2020,20,4,13,
10/06/2020,20,5,13,
10/06/2020,20,6,5,
10/06/2020,20,7,14,
10/06/2020,20,8,14,
11/06/2020,7,7,,1
11/06/2020,7,9,,5
11/06/2020,7,11,,10
11/06/2020,7,12,,14
11/06/2020,8,1,,18
11/06/2020,8,2,,24
11/06/2020,8,3,,48
11/06/2020,8,4,,32
11/06/2020,8,5,,29
11/06/2020,8,6,,32
11/06/2020,8,7,,34
11/06/2020,8,8,,38
11/06/2020,8,9,,40
11/06/2020,8,10,,41
11/06/2020,8,11,,42
11/06/2020,8,12,,43
11/06/2020,9,1,,43
11/06/2020,9,2,,44
11/06/2020,9,3,,44
11/06/2020,9,4,,45
11/06/2020,9,5,,46
11/06/2020,9,6,,46
11/06/2020,9,7,,46
11/06/2020,9,8,,47
11/06/2020,9,9,,48
11/06/2020,9,10,,48
11/06/2020,9,11,,50
11/06/2020,9,12,,50
11/06/2020,10,1,,54
11/06/2020,10,2,,55
11/06/2020,10,3,,56
11/06/2020,10,4,,58
11/06/2020,10,5,,61
11/06/2020,10,6,,62
11/06/2020,10,7,,62
11/06/2020,10,8,,62
11/06/2020,10,9,,65
11/06/2020,10,10,,68
11/06/2020,10,11,,71
11/06/2020,10,12,,74
11/06/2020,11,1,,47
11/06/2020,11,2,,77
11/06/2020,11,3,,47
11/06/2020,11,4,,115
11/06/2020,11,5,,81
11/06/2020,11,6,,67
11/06/2020,11,7,,53
11/06/2020,11,8,,48
11/06/2020,11,9,,51
11/06/2020,11,10,,50
11/06/2020,11,11,,51
11/06/2020,11,12,,55
11/06/2020,12,3,,80
11/06/2020,12,4,,78
11/06/2020,12,5,,79
11/06/2020,12,6,,78
11/06/2020,12,7,,76
11/06/2020,12,8,,76
11/06/2020,12,9,,75
11/06/2020,12,10,,75
11/06/2020,12,11,,74
11/06/2020,12,12,,73
11/06/2020,13,1,,58
11/06/2020,13,2,,58
11/06/2020,13,3,,61
11/06/2020,13,4,,61
11/06/2020,13,5,,61
11/06/2020,13,6,,69
11/06/2020,13,7,,83
11/06/2020,13,8,,63
11/06/2020,13,9,,64
11/06/2020,13,10,,63
11/06/2020,13,11,,63
11/06/2020,13,12,,62
11/06/2020,14,1,,57
11/06/2020,14,2,,65
11/06/2020,14,3,,64
11/06/2020,14,4,,55
11/06/2020,14,5,,54
11/06/2020,14,6,,54
11/06/2020,14,7,,52
11/06/2020,14,8,,50
11/06/2020,14,9,,47
11/06/2020,14,10,,49
11/06/2020,14,11,,52
11/06/2020,14,12,,49
11/06/2020,15,1,,72
11/06/2020,15,2,,70
11/06/2020,15,3,,72
11/06/2020,15,4,,74
11/06/2020,15,5,,74
11/06/2020,15,6,,72
11/06/2020,15,7,,77
11/06/2020,15,8,,78
11/06/2020,15,9,,79
11/06/2020,15,10,,76
11/06/2020,15,11,,89
11/06/2020,15,12,,82
11/06/2020,16,1,,45
11/06/2020,16,2,,41
11/06/2020,16,3,,40
11/06/2020,16,4,,30
11/06/2020,16,5,,31
11/06/2020,16,6,,32
11/06/2020,16,7,,39
11/06/2020,16,8,,31
11/06/2020,16,9,,27
11/06/2020,16,10,,24
11/06/2020,16,11,,30
11/06/2020,16,12,,29
11/06/2020,17,1,,70
11/06/2020,17,2,,79
11/06/2020,17,3,,71
11/06/2020,17,4,,64
11/06/2020,17,5,,73
11/06/2020,17,6,,65
11/06/2020,17,7,,74
11/06/2020,17,8,,74
11/06/2020,17,9,,72
11/06/2020,17,10,,68
11/06/2020,17,11,,71
11/06/2020,17,12,,72
11/06/2020,18,1,,35
11/06/2020,18,2,,30
11/06/2020,18,3,,28
11/06/2020,18,4,,28
11/06/2020,18,5,,30
11/06/2020,18,6,,25
11/06/2020,18,7,,21
11/06/2020,18,8,,20
11/06/2020,18,9,,17
11/06/2020,18,10,,18
11/06/2020,18,11,,13
11/06/2020,18,12,,4
11/06/2020,19,1,,16
11/06/2020,19,2,,14
11/06/2020,19,3,,11
11/06/2020,19,4,,8
11/06/2020,19,5,,6
11/06/2020,19,6,,2
12/06/2020,7,3,,6
12/06/2020,7,4,,2
12/06/2020,7,7,,3
12/06/2020,7,8,,12
12/06/2020,7,9,,17
12/06/2020,8,1,,11
12/06/2020,8,2,,32
12/06/2020,8,3,,21
12/06/2020,8,4,,25
12/06/2020,8,5,,26
12/06/2020,8,6,,24
12/06/2020,8,7,,29
12/06/2020,8,8,,40
12/06/2020,8,9,,30
12/06/2020,8,10,,30
12/06/2020,8,11,,40
12/06/2020,8,12,,33
12/06/2020,9,1,,31
12/06/2020,9,2,,37
12/06/2020,9,3,,32
12/06/2020,9,4,,34
12/06/2020,9,5,,32
12/06/2020,9,6,,39
12/06/2020,9,7,,93
12/06/2020,9,8,,70
12/06/2020,9,9,,42
12/06/2020,9,10,,58
12/06/2020,9,11,,107
12/06/2020,9,12,,98
12/06/2020,10,1,,100
12/06/2020,10,2,,49
12/06/2020,10,3,,53
12/06/2020,10,4,,49
12/06/2020,10,5,,53
12/06/2020,10,6,,53
12/06/2020,10,7,,65
12/06/2020,10,8,,67
12/06/2020,10,9,,77
12/06/2020,10,10,,79
12/06/2020,10,11,,91
12/06/2020,10,12,,113
12/06/2020,11,1,,369
12/06/2020,11,2,,382
12/06/2020,11,3,,316
12/06/2020,11,4,,760
12/06/2020,11,5,,644
12/06/2020,11,6,,639
12/06/2020,11,7,,448
12/06/2020,11,8,,260
12/06/2020,11,9,,187
12/06/2020,11,10,,214
12/06/2020,11,11,,220
12/06/2020,11,12,,215
12/06/2020,12,1,,128
12/06/2020,12,2,,121
12/06/2020,12,3,,89
12/06/2020,12,4,,98
12/06/2020,12,5,,77
12/06/2020,12,6,,64
12/06/2020,12,7,,56
12/06/2020,12,8,,58
12/06/2020,12,9,,64
12/06/2020,12,10,,89
12/06/2020,12,11,,87
12/06/2020,12,12,,70
12/06/2020,13,1,,53
12/06/2020,13,2,,50
12/06/2020,13,3,,64
12/06/2020,13,4,,67
12/06/2020,13,5,,69
12/06/2020,13,6,,60
12/06/2020,13,7,5,63
12/06/2020,13,8,,63
12/06/2020,13,9,,63
12/06/2020,13,10,,64
12/06/2020,13,11,,62
12/06/2020,13,12,,65
12/06/2020,14,1,,53
12/06/2020,14,2,,66
12/06/2020,14,3,,57
12/06/2020,14,4,43,55
12/06/2020,14,5,32,51
12/06/2020,14,6,21,40
12/06/2020,14,7,10,44
12/06/2020,14,8,6,35
12/06/2020,14,9,,50
12/06/2020,14,10,,53
12/06/2020,14,11,,54
12/06/2020,14,12,,46
12/06/2020,15,1,,53
12/06/2020,15,2,,69
12/06/2020,15,3,,68
12/06/2020,15,4,,63
12/06/2020,15,5,,60
12/06/2020,15,6,,61
12/06/2020,15,7,,63
12/06/2020,15,8,,59
12/06/2020,15,9,,65
12/06/2020,15,10,,59
12/06/2020,15,11,,67
12/06/2020,15,12,,40
12/06/2020,16,1,,42
12/06/2020,16,2,,35
12/06/2020,16,3,,31
12/06/2020,16,4,,22
12/06/2020,16,5,,25
12/06/2020,16,6,,27
12/06/2020,16,7,,31
12/06/2020,16,8,,36
12/06/2020,16,9,,34
12/06/2020,16,10,,24
12/06/2020,16,11,,22
12/06/2020,16,12,,24
12/06/2020,17,1,,30
12/06/2020,17,2,,31
12/06/2020,17,3,,28
12/06/2020,17,4,,33
12/06/2020,17,5,,30
12/06/2020,17,6,,30
12/06/2020,17,7,,32
12/06/2020,17,8,,29
12/06/2020,17,9,,28
12/06/2020,17,10,,32
12/06/2020,17,11,,33
12/06/2020,17,12,,29
12/06/2020,18,1,,16
12/06/2020,18,2,,22
12/06/2020,18,3,,20
12/06/2020,18,4,,20
12/06/2020,18,5,,17
12/06/2020,18,6,,25
12/06/2020,18,7,,23
12/06/2020,18,8,,22
12/06/2020,18,9,,12
12/06/2020,18,10,,16
12/06/2020,18,11,,11
12/06/2020,18,12,,12
12/06/2020,19,1,,19
12/06/2020,19,2,,16
12/06/2020,19,3,,18
12/06/2020,19,4,,13
12/06/2020,19,5,,11
12/06/2020,19,6,,8
12/06/2020,19,7,,5
12/06/2020,19,8,,3
13/06/2020,1,9,2,
13/06/2020,7,3,,3
13/06/2020,7,4,,9
13/06/2020,7,5,,13
13/06/2020,7,6,,2
13/06/2020,7,7,,31
13/06/2020,7,8,,47
13/06/2020,7,9,,44
13/06/2020,7,10,,2
13/06/2020,7,11,,9
13/06/2020,7,12,,8
13/06/2020,8,1,,7
13/06/2020,8,2,,8
13/06/2020,8,3,,4
13/06/2020,8,4,,10
13/06/2020,8,5,,26
13/06/2020,8,6,,18
13/06/2020,8,7,21,73
13/06/2020,8,8,66,374
13/06/2020,8,9,63,855
13/06/2020,8,10,63,1224
13/06/2020,8,11,61,1640
13/06/2020,8,12,61,2006
13/06/2020,9,1,86,1561
13/06/2020,9,2,103,1538
13/06/2020,9,3,104,1450
13/06/2020,9,4,103,1482
13/06/2020,9,5,98,1516
13/06/2020,9,6,102,1418
13/06/2020,9,7,101,1397
13/06/2020,9,8,97,1363
13/06/2020,9,9,99,1289
13/06/2020,9,10,86,1414
13/06/2020,9,11,79,1361
13/06/2020,9,12,95,1374
13/06/2020,10,1,88,1306
13/06/2020,10,2,96,1806
13/06/2020,10,3,91,1816
13/06/2020,10,4,87,2028
13/06/2020,10,5,86,2184
13/06/2020,10,6,87,2410
13/06/2020,10,7,94,2742
13/06/2020,10,8,86,2942
13/06/2020,10,9,89,3159
13/06/2020,10,10,87,3315
13/06/2020,10,11,86,3352
13/06/2020,10,12,81,3320
13/06/2020,11,1,83,3260
13/06/2020,11,2,80,3304
13/06/2020,11,3,75,3308
13/06/2020,11,4,75,3392
13/06/2020,11,5,78,3437
13/06/2020,11,6,75,3518
13/06/2020,11,7,119,3600
13/06/2020,11,8,124,3637
13/06/2020,11,9,93,3585
13/06/2020,11,10,93,3557
13/06/2020,11,11,93,3501
13/06/2020,11,12,89,3433
13/06/2020,12,1,89,3360
13/06/2020,12,2,92,3445
13/06/2020,12,3,95,3450
13/06/2020,12,4,94,3591
13/06/2020,12,5,95,3470
13/06/2020,12,6,95,3492
13/06/2020,12,7,106,3606
13/06/2020,12,8,118,3738
13/06/2020,12,9,195,3785
13/06/2020,12,10,170,3761
13/06/2020,12,11,233,3800
13/06/2020,12,12,235,3951
13/06/2020,13,1,232,4113
13/06/2020,13,2,230,4163
13/06/2020,13,3,281,4201
13/06/2020,13,4,158,4163
13/06/2020,13,5,166,4229
13/06/2020,13,6,157,4137
13/06/2020,13,7,236,4074
13/06/2020,13,8,235,3864
13/06/2020,13,9,237,3953
13/06/2020,13,10,236,4004
13/06/2020,13,11,237,3828
13/06/2020,13,12,232,3784
13/06/2020,14,1,157,4093
13/06/2020,14,2,93,3940
13/06/2020,14,3,155,3966
13/06/2020,14,4,232,4006
13/06/2020,14,5,149,3935
13/06/2020,14,6,197,3866
13/06/2020,14,7,238,3819
13/06/2020,14,8,235,3881
13/06/2020,14,9,237,3817
13/06/2020,14,10,236,3822
13/06/2020,14,11,237,3757
13/06/2020,14,12,152,3728
13/06/2020,15,1,129,3618
13/06/2020,15,2,52,3498
13/06/2020,15,3,52,3476
13/06/2020,15,4,50,3469
13/06/2020,15,5,51,3381
13/06/2020,15,6,51,3448
13/06/2020,15,7,49,3442
13/06/2020,15,8,49,3331
13/06/2020,15,9,49,3168
13/06/2020,15,10,49,3114
13/06/2020,15,11,52,2838
13/06/2020,15,12,49,2633
13/06/2020,16,1,49,2617
13/06/2020,16,2,49,2592
13/06/2020,16,3,49,2442
13/06/2020,16,4,49,2393
13/06/2020,16,5,49,2244
13/06/2020,16,6,52,2261
13/06/2020,16,7,50,2215
13/06/2020,16,8,47,2237
13/06/2020,16,9,50,1919
13/06/2020,16,10,49,1940
13/06/2020,16,11,47,1731
13/06/2020,16,12,48,1830
13/06/2020,17,1,47,1659
13/06/2020,17,2,36,1585
13/06/2020,17,3,35,1588
13/06/2020,17,4,44,1534
13/06/2020,17,5,46,1327
13/06/2020,17,6,38,1141
13/06/2020,17,7,38,914
13/06/2020,17,8,36,577
13/06/2020,17,9,36,495
13/06/2020,17,10,36,416
13/06/2020,17,11,37,450
13/06/2020,17,12,37,687
13/06/2020,18,1,37,925
13/06/2020,18,2,37,844
13/06/2020,18,3,37,602
13/06/2020,18,4,38,278
13/06/2020,18,5,6,70
13/06/2020,18,6,,52
13/06/2020,18,7,,97
13/06/2020,18,8,,44
13/06/2020,18,9,,42
13/06/2020,18,10,,39
13/06/2020,18,11,,37
13/06/2020,18,12,,32
13/06/2020,19,1,,30
13/06/2020,19,2,,89
13/06/2020,19,3,,22
13/06/2020,19,4,,18
13/06/2020,19,5,,14
13/06/2020,19,6,,9
13/06/2020,19,7,,6
13/06/2020,19,8,,2
14/06/2020,7,1,,2
14/06/2020,7,2,,2
14/06/2020,7,3,,6
14/06/2020,7,7,22,7
14/06/2020,7,8,30,37
14/06/2020,7,9,40,215
14/06/2020,7,10,35,576
14/06/2020,7,11,46,953
14/06/2020,7,12,45,1168
14/06/2020,8,1,73,1523
14/06/2020,8,2,90,1670
14/06/2020,8,3,88,1825
14/06/2020,8,4,88,1938
14/06/2020,8,5,131,2082
14/06/2020,8,6,166,2315
14/06/2020,8,7,188,2850
14/06/2020,8,8,180,3249
14/06/2020,8,9,160,3487
14/06/2020,8,10,243,3760
14/06/2020,8,11,226,3942
14/06/2020,8,12,245,4012
14/06/2020,9,1,169,4092
14/06/2020,9,2,163,3634
14/06/2020,9,3,166,3592
14/06/2020,9,4,167,4171
14/06/2020,9,5,198,4737
14/06/2020,9,6,169,4765
14/06/2020,9,7,163,4528
14/06/2020,9,8,183,4219
14/06/2020,9,9,173,4589
14/06/2020,9,10,175,5139
14/06/2020,9,11,185,5278
14/06/2020,9,12,225,5392
14/06/2020,10,1,213,5465
14/06/2020,10,2,216,5553
14/06/2020,10,3,228,5630
14/06/2020,10,4,220,5479
14/06/2020,10,5,218,5457
14/06/2020,10,6,227,5502
14/06/2020,10,7,159,5576
14/06/2020,10,8,150,5485
14/06/2020,10,9,138,5416
14/06/2020,10,10,134,5202
14/06/2020,10,11,134,4991
14/06/2020,10,12,115,4538
14/06/2020,11,1,115,4234
14/06/2020,11,2,108,4116
14/06/2020,11,3,102,4412
14/06/2020,11,4,122,4364
14/06/2020,11,5,112,4332
14/06/2020,11,6,121,4340
14/06/2020,11,7,109,4264
14/06/2020,11,8,101,4180
14/06/2020,11,9,104,4186
14/06/2020,11,10,106,4142
14/06/2020,11,11,105,3943
14/06/2020,11,12,50,3659
14/06/2020,12,1,47,3482
14/06/2020,12,2,43,3479
14/06/2020,12,3,43,3479
14/06/2020,12,4,44,3478
14/06/2020,12,5,39,3482
14/06/2020,12,6,39,3398
14/06/2020,12,7,39,3397
14/06/2020,12,8,43,3311
14/06/2020,12,9,40,3325
14/06/2020,12,10,43,3225
14/06/2020,12,11,42,3183
14/06/2020,12,12,41,3171
14/06/2020,13,1,39,2845
14/06/2020,13,2,33,2847
14/06/2020,13,3,29,2852
14/06/2020,13,4,29,2841
14/06/2020,13,5,28,2669
14/06/2020,13,6,33,2646
14/06/2020,13,7,34,2331
14/06/2020,13,8,32,2237
14/06/2020,13,9,29,2288
14/06/2020,13,10,25,2487
14/06/2020,13,11,28,2433
14/06/2020,13,12,32,2424
14/06/2020,14,1,27,2318
14/06/2020,14,2,28,2422
14/06/2020,14,3,29,2367
14/06/2020,14,4,21,2311
14/06/2020,14,5,29,2216
14/06/2020,14,6,30,2304
14/06/2020,14,7,25,2226
14/06/2020,14,8,21,2202
14/06/2020,14,9,29,2093
14/06/2020,14,10,28,1908
14/06/2020,14,11,26,1906
14/06/2020,14,12,28,2080
14/06/2020,15,1,31,1836
14/06/2020,15,2,27,1829
14/06/2020,15,3,27,1974
14/06/2020,15,4,21,1942
14/06/2020,15,5,29,1889
14/06/2020,15,6,31,1621
14/06/2020,15,7,27,1453
14/06/2020,15,8,30,1235
14/06/2020,15,9,26,1373
14/06/2020,15,10,36,1170
14/06/2020,15,11,21,946
14/06/2020,15,12,19,797
14/06/2020,16,1,22,921
14/06/2020,16,2,24,988
14/06/2020,16,3,33,999
14/06/2020,16,4,24,916
14/06/2020,16,5,25,926
14/06/2020,16,6,25,780
14/06/2020,16,7,33,744
14/06/2020,16,8,38,533
14/06/2020,16,9,,256
14/06/2020,16,10,22,245
14/06/2020,16,11,,106
14/06/2020,16,12,,79
14/06/2020,17,1,18,256
14/06/2020,17,2,43,211
14/06/2020,17,3,18,420
14/06/2020,17,4,12,209
14/06/2020,17,5,,80
14/06/2020,17,6,,69
14/06/2020,17,7,,66
14/06/2020,17,8,,64
14/06/2020,17,9,,65
14/06/2020,17,10,,63
14/06/2020,17,11,,60
14/06/2020,17,12,,57
14/06/2020,18,1,,56
14/06/2020,18,2,,53
14/06/2020,18,3,,49
14/06/2020,18,4,,46
14/06/2020,18,5,,45
14/06/2020,18,6,,45
14/06/2020,18,7,,45
14/06/2020,18,8,,44
14/06/2020,18,9,,42
14/06/2020,18,10,,39
14/06/2020,18,11,,36
14/06/2020,18,12,,31
14/06/2020,19,1,,20
14/06/2020,19,2,,16
14/06/2020,19,3,,11
14/06/2020,19,4,,7
14/06/2020,19,5,,2
14/06/2020,19,6,,2
15/06/2020,7,1,,1
15/06/2020,7,2,,2
15/06/2020,7,3,,6
15/06/2020,7,4,,11
15/06/2020,7,5,,16
15/06/2020,7,6,,28
15/06/2020,7,7,,23
15/06/2020,7,8,,21
15/06/2020,7,9,,21
15/06/2020,7,10,,31
15/06/2020,7,11,,26
15/06/2020,7,12,,18
15/06/2020,8,1,,16
15/06/2020,8,2,,16
15/06/2020,8,3,,10
15/06/2020,8,4,,18
15/06/2020,8,5,,22
15/06/2020,8,6,,23
15/06/2020,8,7,,22
15/06/2020,8,8,,14
15/06/2020,8,9,,18
15/06/2020,8,10,,26
15/06/2020,8,11,,27
15/06/2020,8,12,,29
15/06/2020,9,1,,32
15/06/2020,9,2,,33
15/06/2020,9,3,,33
15/06/2020,9,4,,35
15/06/2020,9,5,,40
15/06/2020,9,6,,43
15/06/2020,9,7,,44
15/06/2020,9,8,,48
15/06/2020,9,9,,48
15/06/2020,9,10,,49
15/06/2020,9,11,,52
15/06/2020,9,12,,57
15/06/2020,10,1,,67
15/06/2020,10,2,,60
15/06/2020,10,3,,63
15/06/2020,10,4,,64
15/06/2020,10,5,,65
15/06/2020,10,6,,66
15/06/2020,10,7,,68
15/06/2020,10,8,,68
15/06/2020,10,9,,71
15/06/2020,10,10,,70
15/06/2020,10,11,,78
15/06/2020,10,12,,76
15/06/2020,11,1,,65
15/06/2020,11,2,,65
15/06/2020,11,3,,67
15/06/2020,11,4,,65
15/06/2020,11,5,,67
15/06/2020,11,6,,67
15/06/2020,11,7,,79
15/06/2020,11,8,,71
15/06/2020,11,9,,67
15/06/2020,11,10,,66
15/06/2020,11,11,,67
15/06/2020,11,12,,69
15/06/2020,12,1,,75
15/06/2020,12,2,,76
15/06/2020,12,3,,65
15/06/2020,12,4,,65
15/06/2020,12,5,,66
15/06/2020,12,6,,66
15/06/2020,12,7,,66
15/06/2020,12,8,,66
15/06/2020,12,9,,66
15/06/2020,12,10,,65
15/06/2020,12,11,,66
15/06/2020,12,12,,66
15/06/2020,13,1,,65
15/06/2020,13,2,,63
15/06/2020,13,3,,62
15/06/2020,13,4,,61
15/06/2020,13,5,,62
15/06/2020,13,6,,60
15/06/2020,13,7,,59
15/06/2020,13,8,,90
15/06/2020,13,9,,67
15/06/2020,13,10,,59
15/06/2020,13,11,,59
15/06/2020,13,12,,78
15/06/2020,14,1,,157
15/06/2020,14,2,,57
15/06/2020,14,3,,60
15/06/2020,14,4,,112
15/06/2020,14,5,,56
15/06/2020,14,6,,65
15/06/2020,14,7,,254
15/06/2020,14,8,,250
15/06/2020,14,9,,192
15/06/2020,14,10,,82
15/06/2020,14,11,,95
15/06/2020,14,12,,86
15/06/2020,15,1,,80
15/06/2020,15,2,,67
15/06/2020,15,3,,66
15/06/2020,15,4,,69
15/06/2020,15,5,,65
15/06/2020,15,6,,65
15/06/2020,15,7,,67
15/06/2020,15,8,,65
15/06/2020,15,9,,65
15/06/2020,15,10,,59
15/06/2020,15,11,,63
15/06/2020,15,12,,53
15/06/2020,16,1,,44
15/06/2020,16,2,,43
15/06/2020,16,3,,50
15/06/2020,16,4,24,33
15/06/2020,16,5,30,28
15/06/2020,16,6,24,39
15/06/2020,16,7,,36
15/06/2020,16,8,,36
15/06/2020,16,9,,33
15/06/2020,16,10,,30
15/06/2020,16,11,,30
15/06/2020,16,12,,28
15/06/2020,17,1,133,22
15/06/2020,17,2,42,6
15/06/2020,17,3,15,5
15/06/2020,17,4,,5
15/06/2020,17,5,,5
15/06/2020,17,6,,5
15/06/2020,17,7,,5
15/06/2020,17,8,,5
15/06/2020,17,9,,10
15/06/2020,17,10,,5
15/06/2020,17,11,,5
15/06/2020,17,12,,5
15/06/2020,18,3,,19
15/06/2020,18,4,,22
15/06/2020,18,5,,23
15/06/2020,18,6,,25
15/06/2020,18,9,,27
15/06/2020,18,10,,27
15/06/2020,18,11,,22
16/06/2020,7,3,,4
16/06/2020,7,4,,16
16/06/2020,7,5,,19
16/06/2020,7,6,,7
16/06/2020,7,7,,35
16/06/2020,7,8,,49
16/06/2020,7,9,,37
16/06/2020,7,10,,33
16/06/2020,7,11,,28
16/06/2020,7,12,,39
16/06/2020,8,1,,54
16/06/2020,8,2,,61
16/06/2020,8,3,,66
16/06/2020,8,4,,71
16/06/2020,8,5,,65
16/06/2020,8,6,,53
16/06/2020,8,7,22,116
16/06/2020,8,8,37,118
16/06/2020,8,9,38,118
16/06/2020,8,10,38,124
16/06/2020,8,11,37,133
16/06/2020,8,12,16,47
16/06/2020,9,1,,12
16/06/2020,9,2,,8
16/06/2020,9,3,,8
16/06/2020,9,4,,18
16/06/2020,9,5,,19
16/06/2020,9,6,,11
16/06/2020,9,7,,10
16/06/2020,9,8,,10
16/06/2020,9,9,,49
16/06/2020,9,10,,52
16/06/2020,9,11,,169
16/06/2020,9,12,,196
16/06/2020,10,1,,117
16/06/2020,10,2,,175
16/06/2020,10,3,,220
16/06/2020,10,4,,196
16/06/2020,10,5,,274
16/06/2020,10,6,,265
16/06/2020,10,7,,273
16/06/2020,10,8,,269
16/06/2020,10,9,,283
16/06/2020,10,10,,292
16/06/2020,10,11,,408
16/06/2020,10,12,,401
16/06/2020,11,1,,400
16/06/2020,11,2,,451
16/06/2020,11,3,,459
16/06/2020,11,4,,390
16/06/2020,11,5,,375
16/06/2020,11,6,,216
16/06/2020,11,7,16,194
16/06/2020,11,8,52,354
16/06/2020,11,9,16,289
16/06/2020,11,10,17,243
16/06/2020,11,11,17,224
16/06/2020,11,12,,198
16/06/2020,12,1,,170
16/06/2020,12,2,,215
16/06/2020,12,3,,225
16/06/2020,12,4,,162
16/06/2020,12,5,,111
16/06/2020,12,6,,92
16/06/2020,12,7,,93
16/06/2020,12,8,,93
16/06/2020,12,9,,218
16/06/2020,12,10,7,255
16/06/2020,12,11,20,355
16/06/2020,12,12,51,577
16/06/2020,13,1,47,718
16/06/2020,13,2,48,832
16/06/2020,13,3,49,1135
16/06/2020,13,4,48,1214
16/06/2020,13,5,51,1216
16/06/2020,13,6,44,1400
16/06/2020,13,7,47,1497
16/06/2020,13,8,47,1526
16/06/2020,13,9,51,1475
16/06/2020,13,10,50,1565
16/06/2020,13,11,53,1767
16/06/2020,13,12,53,1804
16/06/2020,14,1,52,1720
16/06/2020,14,2,52,1668
16/06/2020,14,3,39,1376
16/06/2020,14,4,42,1387
16/06/2020,14,5,49,1319
16/06/2020,14,6,49,1341
16/06/2020,14,7,46,1289
16/06/2020,14,8,44,1238
16/06/2020,14,9,36,1071
16/06/2020,14,10,49,1164
16/06/2020,14,11,50,1119
16/06/2020,14,12,49,972
16/06/2020,15,1,48,839
16/06/2020,15,2,49,655
16/06/2020,15,3,48,636
16/06/2020,15,4,50,560
16/06/2020,15,5,50,452
16/06/2020,15,6,51,394
16/06/2020,15,7,37,547
16/06/2020,15,8,27,451
16/06/2020,15,9,28,380
16/06/2020,15,10,49,274
16/06/2020,15,11,42,309
16/06/2020,15,12,49,544
16/06/2020,16,1,47,902
16/06/2020,16,2,48,1107
16/06/2020,16,3,49,1246
16/06/2020,16,4,50,1111
16/06/2020,16,5,50,892
16/06/2020,16,6,50,716
16/06/2020,16,7,51,581
16/06/2020,16,8,50,499
16/06/2020,16,9,49,497
16/06/2020,16,10,51,338
16/06/2020,16,11,9,152
16/06/2020,16,12,31,140
16/06/2020,17,1,45,375
16/06/2020,17,2,44,430
16/06/2020,17,3,42,515
16/06/2020,17,4,42,305
16/06/2020,17,5,21,161
16/06/2020,17,6,,67
16/06/2020,17,7,,64
16/06/2020,17,8,,63
16/06/2020,17,9,,62
16/06/2020,17,10,,63
16/06/2020,17,11,,56
16/06/2020,17,12,,52
16/06/2020,18,1,,46
16/06/2020,18,2,,44
16/06/2020,18,3,,42
16/06/2020,18,4,,40
16/06/2020,18,5,,39
16/06/2020,18,6,,38
16/06/2020,18,7,,36
16/06/2020,18,8,,35
16/06/2020,18,9,,34
16/06/2020,18,10,,33
16/06/2020,18,11,,29
16/06/2020,18,12,,26
16/06/2020,19,1,,21
16/06/2020,19,2,,17
16/06/2020,19,3,,14
16/06/2020,19,4,,11
16/06/2020,19,5,,7
16/06/2020,19,6,,5
16/06/2020,19,7,,3
17/06/2020,7,1,,1
17/06/2020,7,2,,1
17/06/2020,7,3,,25
17/06/2020,7,4,,18
17/06/2020,7,5,,19
17/06/2020,7,6,,37
17/06/2020,7,7,,32
17/06/2020,7,8,,46
17/06/2020,7,9,,57
17/06/2020,7,10,,66
17/06/2020,7,11,,73
17/06/2020,7,12,,84
17/06/2020,8,1,,96
17/06/2020,8,2,,97
17/06/2020,8,3,,96
17/06/2020,8,4,20,162
17/06/2020,8,5,28,168
17/06/2020,8,6,45,336
17/06/2020,8,7,56,747
17/06/2020,8,8,55,1064
17/06/2020,8,9,55,1264
17/06/2020,8,10,54,1645
17/06/2020,8,11,54,1433
17/06/2020,8,12,52,1318
17/06/2020,9,1,55,1085
17/06/2020,9,2,52,667
17/06/2020,9,3,43,500
17/06/2020,9,4,30,257
17/06/2020,9,5,50,549
17/06/2020,9,6,54,599
17/06/2020,9,7,53,584
17/06/2020,9,8,50,495
17/06/2020,9,9,49,667
17/06/2020,9,10,51,558
17/06/2020,9,11,50,605
17/06/2020,9,12,50,492
17/06/2020,10,1,55,583
17/06/2020,10,2,27,357
